DateTime,PA07:NO2,PA07:NO,PA07:NOX,OBJECTID
2023/10/14 14:00:00+00,14.1,1.6,16.6,6882
2023/10/14 15:00:00+00,17.8,2.5,21.5,6883
2023/10/14 16:00:00+00,19.8,2.1,23.1,6884
2023/10/14 17:00:00+00,22.8,2.5,26.5,6885
2023/10/14 18:00:00+00,27.5,2.7,31.6,6886
2023/10/14 19:00:00+00,31.7,2.8,36.1,6887
2023/10/14 20:00:00+00,25.3,1.5,27.7,6888
2023/10/14 21:00:00+00,26,1.2,28,6889
2023/10/14 22:00:00+00,28.9,1.8,31.7,6890
2023/10/14 23:00:00+00,21.4,1,22.9,6891
2023/10/15 00:00:00+00,15.7,0.4,16.4,6892
2023/10/15 01:00:00+00,14,0.3,14.5,6893
2023/10/15 02:00:00+00,11.1,0.2,11.3,6894
2023/10/15 03:00:00+00,8.7,0,8.5,6895
2023/10/15 04:00:00+00,9.2,0,9.1,6896
2023/10/15 05:00:00+00,11.3,0.3,11.8,6897
2023/10/15 06:00:00+00,13.1,0.7,14.2,6898
2023/10/15 07:00:00+00,16.1,1.6,18.6,6899
2023/10/15 08:00:00+00,18.3,4.1,24.5,6900
2023/10/15 09:00:00+00,19.2,5.8,28,6901
2023/10/15 10:00:00+00,19.1,4.5,26.1,6902
2023/10/15 11:00:00+00,21.5,5.3,29.6,6903
2023/10/15 12:00:00+00,17.9,3.6,23.4,6904
2023/10/15 13:00:00+00,16.7,3.2,21.6,6905
2023/10/15 14:00:00+00,19.4,2.8,23.7,6906
2023/10/15 15:00:00+00,20.5,2.9,25,6907
2023/10/15 16:00:00+00,21.9,2.3,25.4,6908
2023/10/15 17:00:00+00,31.5,4,37.7,6909
2023/10/15 18:00:00+00,26,1.5,28.3,6910
2023/10/15 19:00:00+00,29.4,0.2,29.6,6911
2023/10/15 20:00:00+00,30.5,0.1,30.8,6912
2023/10/15 21:00:00+00,33.5,0.2,33.9,6913
2023/10/15 22:00:00+00,33.8,0.1,34,6914
2023/10/15 23:00:00+00,21.2,0,20.9,6915
2023/10/16 00:00:00+00,15.9,0,15.5,6916
2023/10/16 01:00:00+00,15.6,0,15.4,6917
2023/10/16 02:00:00+00,13.3,0,13,6918
2023/10/16 03:00:00+00,12,0,11.9,6919
2023/10/16 04:00:00+00,13,0,12.9,6920
2023/10/16 05:00:00+00,22.2,0.2,22.5,6921
2023/10/16 06:00:00+00,35.6,1.4,37.7,6922
2023/10/16 07:00:00+00,46.9,7.5,58.3,6923
2023/10/16 08:00:00+00,45.3,12.2,64,6924
2023/10/16 09:00:00+00,39.9,11.7,57.9,6925
2023/10/16 10:00:00+00,31.2,7.9,43.4,6926
2023/10/16 11:00:00+00,18.7,4.3,25.3,6927
2023/10/16 12:00:00+00,14.2,2.5,18,6928
2023/10/16 13:00:00+00,12,1.8,14.9,6929
2023/10/16 14:00:00+00,11.4,2.2,14.7,6930
2023/10/16 15:00:00+00,13.9,1.6,16.5,6931
2023/10/16 16:00:00+00,12.3,0.7,13.4,6932
2023/10/16 17:00:00+00,15.3,0.6,16.3,6933
2023/10/16 18:00:00+00,23.5,0,23.5,6934
2023/10/16 19:00:00+00,23.8,0,23.7,6935
2023/10/16 20:00:00+00,24.9,0.3,25.5,6936
2023/10/16 21:00:00+00,26.3,0.1,26.5,6937
2023/10/16 22:00:00+00,25.2,3.7,30.9,6938
2023/10/16 23:00:00+00,18.2,0.3,18.6,6939
2023/10/17 00:00:00+00,19.2,1.4,21.2,6940
2023/10/17 01:00:00+00,18.3,1.7,21,6941
2023/10/17 02:00:00+00,17.4,0.6,18.4,6942
2023/10/17 03:00:00+00,20.1,2.2,23.5,6943
2023/10/17 04:00:00+00,19.9,2.5,23.9,6944
2023/10/17 05:00:00+00,29,5.2,36.5,6945
2023/10/17 06:00:00+00,43.2,11,60,6946
2023/10/17 07:00:00+00,43.2,12.8,62.8,6947
2023/10/17 08:00:00+00,36.8,13.6,57.7,6948
2023/10/17 09:00:00+00,32.5,14.9,55.2,6949
2023/10/17 10:00:00+00,29.4,14.5,51.7,6950
2023/10/17 11:00:00+00,31.5,15.2,54.8,6951
2023/10/17 12:00:00+00,31.7,11.4,49.1,6952
2023/10/17 13:00:00+00,25.8,6.2,35.3,6953
2023/10/17 14:00:00+00,21.9,3.5,27.3,6954
2023/10/17 15:00:00+00,22.3,2,25.4,6955
2023/10/17 16:00:00+00,24.5,1.1,26.2,6956
2023/10/17 17:00:00+00,31.1,1.7,33.7,6957
2023/10/17 18:00:00+00,34,0.7,35,6958
2023/10/17 19:00:00+00,31.6,0.8,32.9,6959
2023/10/17 20:00:00+00,28,0.4,28.7,6960
2023/10/17 21:00:00+00,25,0.5,25.8,6961
2023/10/17 22:00:00+00,22.3,0.4,23,6962
2023/10/17 23:00:00+00,19,0.3,19.5,6963
2023/10/18 00:00:00+00,18.3,1.3,20.1,6964
2023/10/18 01:00:00+00,14.6,0.7,15.7,6965
2023/10/18 02:00:00+00,12.9,0.4,13.4,6966
2023/10/18 03:00:00+00,18.8,5.3,26.9,6967
2023/10/18 04:00:00+00,15.9,1.8,18.7,6968
2023/10/18 05:00:00+00,20.7,0.8,21.9,6969
2023/10/18 06:00:00+00,32.4,4.7,39.6,6970
2023/10/18 07:00:00+00,40.3,8.3,52.9,6971
2023/10/18 08:00:00+00,39,13.8,60.1,6972
2023/10/18 09:00:00+00,29,9.9,44.3,6973
2023/10/18 10:00:00+00,26.4,7.3,37.4,6974
2023/10/18 11:00:00+00,23.9,3.3,28.9,6975
2023/10/18 12:00:00+00,26.6,3.2,31.5,6976
2023/10/18 13:00:00+00,27.7,4.2,34.2,6977
2023/10/18 14:00:00+00,26.5,3.4,31.7,6978
2023/10/18 15:00:00+00,20.5,1.6,22.9,6979
2023/10/18 16:00:00+00,14.6,0.7,15.9,6980
2023/10/18 17:00:00+00,14.7,0.4,15.3,6981
2023/10/18 18:00:00+00,11.1,0.3,11.7,6982
2023/10/18 19:00:00+00,8.9,0.2,9.2,6983
2023/10/18 20:00:00+00,9.6,0,9.6,6984
2023/10/18 21:00:00+00,8.5,0,8.3,6985
2023/10/18 22:00:00+00,8.1,0,7.9,6986
2023/10/18 23:00:00+00,6.2,0,5.9,6987
2023/10/19 00:00:00+00,4.6,0,4.3,6988
2023/10/19 01:00:00+00,3.9,0,3.5,6989
2023/10/19 02:00:00+00,3.8,0,3.5,6990
2023/10/19 03:00:00+00,4.7,0,4.4,6991
2023/10/19 04:00:00+00,5.2,0.1,5.2,6992
2023/10/19 05:00:00+00,13.1,1.6,15.1,6993
2023/10/19 06:00:00+00,25.1,2,28,6994
2023/10/19 07:00:00+00,39.7,4.2,46.2,6995
2023/10/19 08:00:00+00,40.3,6.7,50.4,6996
2023/10/19 09:00:00+00,30.1,5.9,39.2,6997
2023/10/19 10:00:00+00,17.1,3.5,22.5,6998
2023/10/19 11:00:00+00,12,3,16.7,6999
2023/10/19 12:00:00+00,10.5,1.7,13.1,7000
2023/10/19 13:00:00+00,9,0.9,10.5,7001
2023/10/19 14:00:00+00,10.8,0.9,12.3,7002
2023/10/19 15:00:00+00,14.1,0.7,15.1,7003
2023/10/19 16:00:00+00,20.4,0.6,21.3,7004
2023/10/19 17:00:00+00,22.5,0.2,22.7,7005
2023/10/19 18:00:00+00,25.8,0.5,26.7,7006
2023/10/19 19:00:00+00,18,0,18,7007
2023/10/19 20:00:00+00,17.8,0,17.8,7008
2023/10/19 21:00:00+00,16,0.1,16.3,7009
2023/10/19 22:00:00+00,14.4,0.4,14.9,7010
2023/10/19 23:00:00+00,12.4,0,12.5,7011
2023/10/20 00:00:00+00,7.1,0,6.9,7012
2023/10/20 01:00:00+00,6.3,0,5.9,7013
2023/10/20 02:00:00+00,5.5,0,5.1,7014
2023/10/20 03:00:00+00,7.4,0,6.9,7015
2023/10/20 04:00:00+00,10,0,9.7,7016
2023/10/20 05:00:00+00,14.9,0,14.6,7017
2023/10/20 06:00:00+00,23.8,0.6,24.7,7018
2023/10/20 07:00:00+00,30.5,2.5,34.4,7019
2023/10/20 08:00:00+00,28.4,1.5,30.7,7020
2023/10/20 09:00:00+00,20.4,0.9,21.8,7021
2023/10/20 10:00:00+00,20.7,2.6,24.7,7022
2023/10/20 11:00:00+00,15.7,1.3,17.6,7023
2023/10/20 12:00:00+00,13.7,1.3,15.7,7024
2023/10/20 13:00:00+00,12.8,1.4,15,7025
2023/10/20 14:00:00+00,18.5,1.8,21.4,7026
2023/10/20 15:00:00+00,16,0.8,17.3,7027
2023/10/20 16:00:00+00,23.7,0.6,24.6,7028
2023/10/20 17:00:00+00,,,,7029
2023/10/20 18:00:00+00,,,,7030
2023/10/20 19:00:00+00,24.8,0.4,25.4,7031
2023/10/20 20:00:00+00,26.3,0.2,26.5,7032
2023/10/20 21:00:00+00,18.5,0.1,18.6,7033
2023/10/20 22:00:00+00,15,0.1,15.3,7034
2023/10/20 23:00:00+00,11.6,0.2,11.9,7035
2023/10/21 00:00:00+00,6,0,5.7,7036
2023/10/21 01:00:00+00,4.7,0,4.4,7037
2023/10/21 02:00:00+00,3.9,0,3.5,7038
2023/10/21 03:00:00+00,4.9,0,4.5,7039
2023/10/21 04:00:00+00,5,0,4.6,7040
2023/10/21 05:00:00+00,3.8,0,3.3,7041
2023/10/21 06:00:00+00,4.9,0,4.5,7042
2023/10/21 07:00:00+00,5.4,0,5.2,7043
2023/10/21 08:00:00+00,5.7,0,5.5,7044
2023/10/21 09:00:00+00,5.6,0,5.7,7045
2023/10/21 10:00:00+00,5.6,0.1,5.8,7046
2023/10/21 11:00:00+00,5.8,0.1,6,7047
2023/10/21 12:00:00+00,5.4,0,5.4,7048
2023/10/21 13:00:00+00,5.3,0.1,5.4,7049
2023/10/21 14:00:00+00,5.4,0,5.5,7050
2023/10/21 15:00:00+00,6.3,0,6.3,7051
2023/10/21 16:00:00+00,7.1,0,7,7052
2023/10/21 17:00:00+00,9.9,0.3,10.2,7053
2023/10/21 18:00:00+00,8.9,0,8.7,7054
2023/10/21 19:00:00+00,8.4,0,8.2,7055
2023/10/21 20:00:00+00,7,0,6.6,7056
2023/10/21 21:00:00+00,6.8,0,6.5,7057
2023/10/21 22:00:00+00,10,0,9.9,7058
2023/10/21 23:00:00+00,8.6,0,8.2,7059
2023/10/22 00:00:00+00,7.9,0,7.5,7060
2023/10/22 01:00:00+00,6,0,5.5,7061
2023/10/22 02:00:00+00,3.4,0,2.9,7062
2023/10/22 03:00:00+00,3.7,0,3.2,7063
2023/10/22 04:00:00+00,3.6,0,3,7064
2023/10/22 05:00:00+00,6.7,0,6.2,7065
2023/10/22 06:00:00+00,6.7,0,6.2,7066
2023/10/22 07:00:00+00,7.5,0,7.4,7067
2023/10/22 08:00:00+00,8.4,0.1,8.5,7068
2023/10/22 09:00:00+00,9.6,0.4,10.2,7069
2023/10/22 10:00:00+00,9.9,1.1,11.6,7070
2023/10/22 11:00:00+00,8.8,1.1,10.5,7071
2023/10/22 12:00:00+00,10.1,1.2,11.8,7072
2023/10/22 13:00:00+00,11.4,1,13,7073
2023/10/22 14:00:00+00,11.5,1.3,13.6,7074
2023/10/22 15:00:00+00,8.6,0.7,9.6,7075
2023/10/22 16:00:00+00,9.4,0.5,10.3,7076
2023/10/22 17:00:00+00,13.8,0,13.8,7077
2023/10/22 18:00:00+00,21,0,20.9,7078
2023/10/22 19:00:00+00,44.8,0.7,45.9,7079
2023/10/22 20:00:00+00,62.5,7.9,74.6,7080
2023/10/22 21:00:00+00,55.5,4.6,62.6,7081
2023/10/22 22:00:00+00,51.5,1.4,53.7,7082
2023/10/22 23:00:00+00,44.1,1.2,46,7083
2023/10/23 00:00:00+00,38,0.6,39,7084
2023/10/23 01:00:00+00,30.1,0.2,30.4,7085
2023/10/23 02:00:00+00,30,0.2,30.5,7086
2023/10/23 03:00:00+00,19.2,0.1,19.4,7087
2023/10/23 04:00:00+00,19.8,0.9,21.2,7088
2023/10/23 05:00:00+00,24.6,0.4,25.2,7089
2023/10/23 06:00:00+00,38.4,2.9,42.9,7090
2023/10/23 07:00:00+00,51.1,7.5,62.6,7091
2023/10/23 08:00:00+00,38.1,3.4,43.2,7092
2023/10/23 09:00:00+00,36.9,4.9,44.5,7093
2023/10/23 10:00:00+00,29.9,2.7,33.9,7094
2023/10/23 11:00:00+00,23,1.9,25.9,7095
2023/10/23 12:00:00+00,24.4,1.5,26.7,7096
2023/10/23 13:00:00+00,26.7,1.4,28.9,7097
2023/10/23 14:00:00+00,29.3,1.8,32,7098
2023/10/23 15:00:00+00,25.4,0.8,26.6,7099
2023/10/23 16:00:00+00,34.5,3.9,40.4,7100
2023/10/23 17:00:00+00,51.2,14.2,72.9,7101
2023/10/23 18:00:00+00,50.4,12.1,68.9,7102
2023/10/23 19:00:00+00,33.4,2.1,36.8,7103
2023/10/23 20:00:00+00,21.1,0.8,22.2,7104
2023/10/23 21:00:00+00,17.4,0.5,18.1,7105
2023/10/23 22:00:00+00,13.2,1,14.8,7106
2023/10/23 23:00:00+00,8.8,0.1,8.8,7107
2023/10/24 00:00:00+00,8,0,7.9,7108
2023/10/24 01:00:00+00,8.3,0,8.2,7109
2023/10/24 02:00:00+00,9.9,0.1,10,7110
2023/10/24 03:00:00+00,12.1,0.2,12.4,7111
2023/10/24 04:00:00+00,9.6,0,9.4,7112
2023/10/24 05:00:00+00,14.1,0.5,14.8,7113
2023/10/24 06:00:00+00,23.3,0.3,23.9,7114
2023/10/24 07:00:00+00,33.9,3.6,39.5,7115
2023/10/24 08:00:00+00,31.5,4,37.7,7116
2023/10/24 09:00:00+00,34.2,7.8,46.2,7117
2023/10/24 10:00:00+00,28.3,6.3,37.9,7118
2023/10/24 11:00:00+00,18.6,3.1,23.4,7119
2023/10/24 12:00:00+00,16.7,2.9,21,7120
2023/10/24 13:00:00+00,15,2.1,18.2,7121
2023/10/24 14:00:00+00,13.2,3.3,18.4,7122
2023/10/24 15:00:00+00,18.2,1,19.8,7123
2023/10/24 16:00:00+00,13.6,0.4,14.3,7124
2023/10/24 17:00:00+00,17.2,0.2,17.5,7125
2023/10/24 18:00:00+00,29.1,0.1,29.4,7126
2023/10/24 19:00:00+00,34.6,0.3,35.1,7127
2023/10/24 20:00:00+00,32.4,0.6,33.3,7128
2023/10/24 21:00:00+00,22.1,0.1,22.3,7129
2023/10/24 22:00:00+00,20.8,0.1,21.1,7130
2023/10/24 23:00:00+00,13.8,0,13.9,7131
2023/10/25 00:00:00+00,10.6,0,10.6,7132
2023/10/25 01:00:00+00,8.8,0,8.7,7133
2023/10/25 02:00:00+00,6.7,0,6.4,7134
2023/10/25 03:00:00+00,6.9,0,6.5,7135
2023/10/25 04:00:00+00,6.5,0,6.3,7136
2023/10/25 05:00:00+00,11,0.2,11,7137
2023/10/25 06:00:00+00,16.3,0,16.4,7138
2023/10/25 07:00:00+00,21.2,0.5,22,7139
2023/10/25 08:00:00+00,27.8,2.7,32,7140
2023/10/25 09:00:00+00,33.5,4.5,40.3,7141
2023/10/25 10:00:00+00,28.7,5.1,36.6,7142
2023/10/25 11:00:00+00,30.6,9.3,44.9,7143
2023/10/25 12:00:00+00,29.2,8.3,41.9,7144
2023/10/25 13:00:00+00,24.2,5.5,32.6,7145
2023/10/25 14:00:00+00,16.1,2.7,20.2,7146
2023/10/25 15:00:00+00,19.7,3.2,24.6,7147
2023/10/25 16:00:00+00,18.4,1.7,20.9,7148
2023/10/25 17:00:00+00,30.1,1,31.6,7149
2023/10/25 18:00:00+00,25.2,1.4,27.5,7150
2023/10/25 19:00:00+00,25.3,0.8,26.4,7151
2023/10/25 20:00:00+00,26.1,1.2,28,7152
2023/10/25 21:00:00+00,20.6,0.1,20.7,7153
2023/10/25 22:00:00+00,18.2,0.1,18.3,7154
2023/10/25 23:00:00+00,22.4,0.2,22.6,7155
2023/10/26 00:00:00+00,20,0.1,20.1,7156
2023/10/26 01:00:00+00,17.6,0,17.7,7157
2023/10/26 02:00:00+00,15.8,0.1,16,7158
2023/10/26 03:00:00+00,14.2,0,14.1,7159
2023/10/26 04:00:00+00,22.7,0.1,22.8,7160
2023/10/26 05:00:00+00,29.5,0.6,30.5,7161
2023/10/26 06:00:00+00,32.1,3.3,37.3,7162
2023/10/26 07:00:00+00,27.8,2.6,31.9,7163
2023/10/26 08:00:00+00,30.3,3,35,7164
2023/10/26 09:00:00+00,26.9,2.8,31.2,7165
2023/10/26 10:00:00+00,27.1,4.2,33.4,7166
2023/10/26 11:00:00+00,22,4.6,29.1,7167
2023/10/26 12:00:00+00,17,2.1,20.3,7168
2023/10/26 13:00:00+00,18.4,2.3,22,7169
2023/10/26 14:00:00+00,11.8,0.7,12.9,7170
2023/10/26 15:00:00+00,12.2,0.6,13.2,7171
2023/10/26 16:00:00+00,14.3,0.3,14.7,7172
2023/10/26 17:00:00+00,23.4,0.5,24.1,7173
2023/10/26 18:00:00+00,24.6,0.8,25.7,7174
2023/10/26 19:00:00+00,25.8,0.3,26.4,7175
2023/10/26 20:00:00+00,27.6,3.5,33,7176
2023/10/26 21:00:00+00,16.7,0.1,16.7,7177
2023/10/26 22:00:00+00,29.1,0.4,29.6,7178
2023/10/26 23:00:00+00,14.8,0,14.5,7179
2023/10/27 00:00:00+00,11.3,0,10.9,7180
2023/10/27 01:00:00+00,11.4,0,11,7181
2023/10/27 02:00:00+00,8,0,7.7,7182
2023/10/27 03:00:00+00,7.4,0,7,7183
2023/10/27 04:00:00+00,8.6,0.1,8.5,7184
2023/10/27 05:00:00+00,11.8,0.1,12,7185
2023/10/27 06:00:00+00,24.8,5.8,33.6,7186
2023/10/27 07:00:00+00,31.7,3.7,37.5,7187
2023/10/27 08:00:00+00,23.9,1.3,25.9,7188
2023/10/27 09:00:00+00,21.8,2.7,26.1,7189
2023/10/27 10:00:00+00,18,3.1,22.9,7190
2023/10/27 11:00:00+00,15,2.8,19.1,7191
2023/10/27 12:00:00+00,13.6,1.8,16.3,7192
2023/10/27 13:00:00+00,17.3,2.1,20.5,7193
2023/10/27 14:00:00+00,14.7,1.4,16.9,7194
2023/10/27 15:00:00+00,13.4,0.3,13.9,7195
2023/10/27 16:00:00+00,12.2,0,12.3,7196
2023/10/27 17:00:00+00,24.5,0.8,25.8,7197
2023/10/27 18:00:00+00,22,0.8,23.2,7198
2023/10/27 19:00:00+00,18.4,0.1,18.4,7199
2023/10/27 20:00:00+00,13.3,0,13,7200
2023/10/27 21:00:00+00,12.3,0.4,12.8,7201
2023/10/27 22:00:00+00,9.2,0,9,7202
2023/10/27 23:00:00+00,8,0,7.8,7203
2023/10/28 00:00:00+00,5.4,0,5,7204
2023/10/28 01:00:00+00,4.2,0,3.8,7205
2023/10/28 02:00:00+00,3.5,0,3.1,7206
2023/10/28 03:00:00+00,3.5,0,3,7207
2023/10/28 04:00:00+00,3.7,0,3.2,7208
2023/10/28 05:00:00+00,4.7,0,4.3,7209
2023/10/28 06:00:00+00,6.7,0,6.5,7210
2023/10/28 07:00:00+00,8.1,0,7.8,7211
2023/10/28 08:00:00+00,7.7,0,7.4,7212
2023/10/28 09:00:00+00,14,0.7,15,7213
2023/10/28 10:00:00+00,8.4,0.1,8.6,7214
2023/10/28 11:00:00+00,7.9,0.1,8.1,7215
2023/10/28 12:00:00+00,7.6,0.1,8,7216
2023/10/28 13:00:00+00,8.3,0.1,8.5,7217
2023/10/28 14:00:00+00,8.9,0.1,9,7218
2023/10/28 15:00:00+00,10.3,0.1,10.5,7219
2023/10/28 16:00:00+00,13.6,0.2,13.9,7220
2023/10/28 17:00:00+00,11.7,0.1,11.8,7221
2023/10/28 18:00:00+00,10.6,0,10.5,7222
2023/10/28 19:00:00+00,11.1,0,11.1,7223
2023/10/28 20:00:00+00,9.5,0.1,9.6,7224
2023/10/28 21:00:00+00,6.8,0,6.7,7225
2023/10/28 22:00:00+00,6,0,5.9,7226
2023/10/28 23:00:00+00,4.4,0,3.9,7227
2023/10/29 00:00:00+00,4.6,0,4.1,7228
2023/10/29 01:00:00+00,3.6,0,3.2,7229
2023/10/29 02:00:00+00,2.6,0,2.1,7230
2023/10/29 03:00:00+00,3,0,2.4,7231
2023/10/29 04:00:00+00,4.5,0,3.9,7232
2023/10/29 05:00:00+00,3.8,0,3.2,7233
2023/10/29 06:00:00+00,6.4,0,6,7234
2023/10/29 07:00:00+00,12.8,1,14.3,7235
2023/10/29 08:00:00+00,11.5,0.4,12.3,7236
2023/10/29 09:00:00+00,10.5,0.1,10.7,7237
2023/10/29 10:00:00+00,9.1,0.3,9.5,7238
2023/10/29 11:00:00+00,6.3,0.2,6.6,7239
2023/10/29 12:00:00+00,5.4,0.4,6,7240
2023/10/29 13:00:00+00,6,0.5,6.7,7241
2023/10/29 14:00:00+00,9,0.4,9.7,7242
2023/10/29 15:00:00+00,12.2,0.5,13,7243
2023/10/29 16:00:00+00,11.8,0.2,12.2,7244
2023/10/29 17:00:00+00,16.7,0.7,17.8,7245
2023/10/29 18:00:00+00,16.3,0,16.2,7246
2023/10/29 19:00:00+00,18.2,0,18.2,7247
2023/10/29 20:00:00+00,20.8,0,20.9,7248
2023/10/29 21:00:00+00,20.3,0.1,20.4,7249
2023/10/29 22:00:00+00,13.8,0,13.9,7250
2023/10/29 23:00:00+00,9.3,0,9.1,7251
2023/10/30 00:00:00+00,7.4,0,7.2,7252
2023/10/30 01:00:00+00,6.8,0,6.5,7253
2023/10/30 02:00:00+00,6.6,0,6.2,7254
2023/10/30 03:00:00+00,9.5,0,9.3,7255
2023/10/30 04:00:00+00,9.5,0,9.5,7256
2023/10/30 05:00:00+00,15.4,0.1,15.4,7257
2023/10/30 06:00:00+00,20.3,0.1,20.5,7258
2023/10/30 07:00:00+00,30.9,2.2,34.2,7259
2023/10/30 08:00:00+00,45.5,16.6,70.9,7260
2023/10/30 09:00:00+00,50.9,34.3,103.5,7261
2023/10/30 10:00:00+00,56,32.2,105.3,7262
2023/10/30 11:00:00+00,64,49.9,140.6,7263
2023/10/30 12:00:00+00,64.9,40.8,127.4,7264
2023/10/30 13:00:00+00,58.3,41.7,122.2,7265
2023/10/30 14:00:00+00,31.4,4.9,38.9,7266
2023/10/30 15:00:00+00,36.1,3.7,41.7,7267
2023/10/30 16:00:00+00,31,3,35.8,7268
2023/10/30 17:00:00+00,25.9,0.4,26.5,7269
2023/10/30 18:00:00+00,28.7,0.7,29.9,7270
2023/10/30 19:00:00+00,28.5,0.5,29.3,7271
2023/10/30 20:00:00+00,23.9,0.7,24.9,7272
2023/10/30 21:00:00+00,16.7,0.5,17.5,7273
2023/10/30 22:00:00+00,19.1,1.4,21.3,7274
2023/10/30 23:00:00+00,12.8,0.1,13,7275
2023/10/31 00:00:00+00,10.7,0,10.6,7276
2023/10/31 01:00:00+00,9.7,0,9.4,7277
2023/10/31 02:00:00+00,10.4,0,10.1,7278
2023/10/31 03:00:00+00,8.2,0,7.9,7279
2023/10/31 04:00:00+00,6.5,0,6.2,7280
2023/10/31 05:00:00+00,6.2,0,5.8,7281
2023/10/31 06:00:00+00,10,0,9.8,7282
2023/10/31 07:00:00+00,20.4,1.5,22.6,7283
2023/10/31 08:00:00+00,22.6,3.4,27.7,7284
2023/10/31 09:00:00+00,27.6,3,32.2,7285
2023/10/31 10:00:00+00,23.1,2.7,27.2,7286
2023/10/31 11:00:00+00,18.9,3.5,24.4,7287
2023/10/31 12:00:00+00,14.9,1.6,17.5,7288
2023/10/31 13:00:00+00,14,1.6,16.4,7289
2023/10/31 14:00:00+00,19.7,2.9,24.1,7290
2023/10/31 15:00:00+00,,,,7291
2023/10/31 16:00:00+00,18.6,0.9,20.2,7292
2023/10/31 17:00:00+00,19.4,0.4,20.1,7293
2023/10/31 18:00:00+00,24.6,0.2,25,7294
2023/10/31 19:00:00+00,20.7,0.1,20.9,7295
2023/10/31 20:00:00+00,17.5,0,17.6,7296
2023/10/31 21:00:00+00,11.8,0,11.7,7297
2023/10/31 22:00:00+00,10.1,0,10.1,7298
2023/10/31 23:00:00+00,8.9,0,8.8,7299
2023/11/01 00:00:00+00,8.9,0,8.7,7300
2023/11/01 01:00:00+00,4.8,0,4.3,7301
2023/11/01 02:00:00+00,3.9,0,3.4,7302
2023/11/01 03:00:00+00,3.5,0,3.1,7303
2023/11/01 04:00:00+00,3.6,0,3.2,7304
2023/11/01 05:00:00+00,5.2,0,4.9,7305
2023/11/01 06:00:00+00,7.2,0,7,7306
2023/11/01 07:00:00+00,12.1,0,12.2,7307
2023/11/01 08:00:00+00,14.3,0.5,15,7308
2023/11/01 09:00:00+00,12.1,0.8,13.3,7309
2023/11/01 10:00:00+00,11.5,0.6,12.5,7310
2023/11/01 11:00:00+00,8.9,0.4,9.5,7311
2023/11/01 12:00:00+00,8.3,0.2,8.7,7312
2023/11/01 13:00:00+00,7.7,0.4,8.4,7313
2023/11/01 14:00:00+00,6.7,0.4,7.3,7314
2023/11/01 15:00:00+00,11.5,0.8,12.7,7315
2023/11/01 16:00:00+00,9,0.1,9.2,7316
2023/11/01 17:00:00+00,9.7,0,9.6,7317
2023/11/01 18:00:00+00,13,0,12.9,7318
2023/11/01 19:00:00+00,11.7,0,11.5,7319
2023/11/01 20:00:00+00,12.4,0,12.4,7320
2023/11/01 21:00:00+00,9.9,0,9.8,7321
2023/11/01 22:00:00+00,7.8,0,7.8,7322
2023/11/01 23:00:00+00,6,0,5.9,7323
2023/11/02 00:00:00+00,5.3,0,5,7324
2023/11/02 01:00:00+00,4.3,0,4,7325
2023/11/02 02:00:00+00,3.8,0,3.5,7326
2023/11/02 03:00:00+00,3,0,2.6,7327
2023/11/02 04:00:00+00,2.3,0,1.7,7328
2023/11/02 05:00:00+00,2.6,0.1,2.3,7329
2023/11/02 06:00:00+00,4.4,0.1,4.3,7330
2023/11/02 07:00:00+00,5.3,0,5.1,7331
2023/11/02 08:00:00+00,8.2,0.8,9.5,7332
2023/11/02 09:00:00+00,11,3.5,15.8,7333
2023/11/02 10:00:00+00,9,2.4,12.6,7334
2023/11/02 11:00:00+00,9.6,1.7,12.2,7335
2023/11/02 12:00:00+00,10.2,2.3,13.8,7336
2023/11/02 13:00:00+00,8.1,1.7,10.8,7337
2023/11/02 14:00:00+00,14.4,2.5,18.3,7338
2023/11/02 15:00:00+00,8.7,0.7,9.7,7339
2023/11/02 16:00:00+00,11.5,0.5,12.2,7340
2023/11/02 17:00:00+00,17,0.1,17.3,7341
2023/11/02 18:00:00+00,16.1,0.6,17,7342
2023/11/02 19:00:00+00,16.6,1.3,18.7,7343
2023/11/02 20:00:00+00,14.9,1,16.5,7344
2023/11/02 21:00:00+00,10.9,1.3,13,7345
2023/11/02 22:00:00+00,13.3,0.7,14.4,7346
2023/11/02 23:00:00+00,10.7,0,10.8,7347
2023/11/03 00:00:00+00,8.1,0,7.8,7348
2023/11/03 01:00:00+00,6.7,0,6.3,7349
2023/11/03 02:00:00+00,5.5,0,5,7350
2023/11/03 03:00:00+00,5.4,0,5,7351
2023/11/03 04:00:00+00,5.6,0,5.1,7352
2023/11/03 05:00:00+00,7.9,0,7.6,7353
2023/11/03 06:00:00+00,13.5,0,13.5,7354
2023/11/03 07:00:00+00,21.6,2,24.5,7355
2023/11/03 08:00:00+00,23.2,3.8,29.1,7356
2023/11/03 09:00:00+00,20.2,6,29.5,7357
2023/11/03 10:00:00+00,16.1,3.8,21.8,7358
2023/11/03 11:00:00+00,17.2,5.9,25.7,7359
2023/11/03 12:00:00+00,15.5,2.3,19,7360
2023/11/03 13:00:00+00,11.6,0.8,12.9,7361
2023/11/03 14:00:00+00,14.5,1.2,16.5,7362
2023/11/03 15:00:00+00,19.5,2.1,22.7,7363
2023/11/03 16:00:00+00,18.8,0.8,20.2,7364
2023/11/03 17:00:00+00,19.9,1,21.5,7365
2023/11/03 18:00:00+00,27,2.5,30.8,7366
